target,0,4,13,15,16,17,24,26,30,33,39,43,45,63,65,73,80,82,89,90,91,98,101,105,108,114,117,119,127,129,133,134,143,148,150,151,156,164,165,176,180,183,189,194,199,201,209,214,215,217,220,221,226,227,230,237,239,240,244,252,258,272,276,289,295,298
1.0,0.45772117726791944,0.8913350751702576,0.5418133538237977,0.6827133882348606,0.5664595305313869,0.2890126307211735,0.9838212771074962,0.11634614011793093,0.8752338545441993,0.686956277120212,0.5581125680135581,0.6907098180983531,0.8034216034216034,0.8311735535117581,0.19639006595528333,0.020036335164855437,0.9555224515854436,0.34936922033696227,0.9395765789208412,0.036070553311932624,0.5219168748580514,0.07211806573644482,0.6304801670146137,0.574441493516638,0.12073667870769321,0.47818469673955843,0.7270747966191613,0.9717332563023947,0.08084886569894462,0.666666666666667,0.028194556530936814,0.10014584968881131,0.22914554425808445,0.2490743655469113,0.2129149016566235,0.7908974266362582,0.27877877877877877,0.4054271007913392,0.30929018190164687,0.38145279643496055,0.4662184483790034,0.5218341264852893,0.3333333333333334,0.3938262997443574,0.9757381143519758,0.3213166510211611,0.004117631144658145,0.32102899359536535,0.798951493866748,0.8594454813455196,0.49822068764800037,0.18884577080256876,0.7348396485264549,0.18477980468030214,0.4984757238278365,0.8715898997589138,0.4298784766074486,0.762831698269288,0.5055234177165098,0.7874167874167873,0.3252782193958664,0.06656656656656657,0.7637637637637638,0.7092092092092093,0.020494651955326067,0.8674108891500195
0.0,0.8394590555973841,0.3292790860358428,0.9392742496190772,0.8910149087140238,0.8477485318216389,0.45413389220035744,0.0763844926007088,0.42169873577280986,0.45762339879986935,0.00401280401280401,0.38944782538414074,0.0842790842790843,0.10843373493975914,0.9799069944894955,0.8878156507022485,0.11261712162613065,0.2531404644080701,0.7107592173671469,0.04858604532871633,0.5020413672099066,0.8834257499967687,0.3798798798798799,0.7828541071784315,0.2929078296105973,0.22905137483725183,0.9192834452950059,0.8112008112008112,0.4214704682410696,0.2771374866137959,0.9435854459110272,0.12848148755484662,0.7751664708186448,0.1844958325499781,0.9999999000000003,0.9112102298376809,0.10013576521890061,0.48176859029572205,0.2129567028895888,0.5895895895895901,0.9878764248737437,0.6826982745985862,0.14441167225131588,0.10814677338282494,0.5062445929167106,0.012018554502214625,0.49831288241884264,0.5184195771907258,0.4503783783783784,0.6425839041975961,0.5778615825127453,0.43593593593593594,0.44150594508589736,0.38169237198363415,0.8716190824420813,0.46550512096730584,0.020199352446909426,0.6626578897926969,0.2730726450662314,0.12212212212212212,0.8272513585013584,0.758906027562744,0.2603515156109827,0.9879678453606712,0.26122967840759254,0.05635624350393232,0.1722020010308299
1.0,0.281273263405118,0.5017924498893357,0.642570281124498,0.6224114525484388,0.14085275672471403,0.6185725072481311,0.9876820216442854,0.43353872806888233,0.02404269361061401,0.827579024110816,0.9717279468523251,0.8589410391006742,0.8476858977125076,0.42567684689369556,0.8413413413413413,0.9794956246569149,0.7754141238012207,0.46172564316894216,0.08423658033033032,0.7672301931561192,0.6181601448777021,0.5502008032128514,0.9959697278787563,0.6020375064014805,0.12418323084989752,0.7189662781060631,0.3533913420061428,0.5943775100401606,0.30919425172298726,0.6947245117457883,0.654584817375515,0.49444682778016114,0.06009555654945726,0.5176048914189332,0.6025621240448535,0.6626588623551417,0.26102753697093317,0.6265624598957933,0.26902751808412184,0.8911147569294534,0.03453453453453453,0.13227781254242116,0.2328607362436862,0.30116323219771496,0.6346035958439059,0.23706805396946243,0.20897934972009047,0.42958065979648713,0.622605913956445,0.6001001001001001,0.5382182182182182,0.5983427036058615,0.08412318083737798,0.24485792324988306,0.4056814474641773,0.10441767068273092,0.5056826373698802,0.21295943831155104,0.9879322830418951,0.7492492492492493,0.923697593947114,0.5817335082940959,0.37342228221707047,0.5699505957570473,0.15662650602409642,0.8070979566824442
1.0,0.5378507341697526,0.3173059293650875,0.1767142636707854,0.0760914760914761,0.5820780780780781,0.8152427983539094,0.6706747233063022,0.18090353126849476,0.8432497715106411,0.694766049144868,0.008038385316311354,0.626572576896551,0.1929974667404835,0.2848268115443688,0.2243961753164207,0.7107571147306246,0.48598598598598597,0.9958900290567719,0.9076720032134044,0.26524423063360025,0.8713779121515661,0.012517467963012584,0.13303323283363205,0.7793337892347794,0.8613613613613613,0.646539243105767,0.4296182233313864,0.2244344870001284,0.8433885780824556,0.27300418698268164,0.6586531961702494,0.20859473334720857,0.34538950715421296,0.6185616356394346,0.7312197693877082,0.5945880378194789,0.6987863776184944,0.8717256068854242,0.24108390850987663,0.2827827827827828,0.26498117483092437,0.4702698608629079,0.14062809327433282,0.15220909532286778,0.8717233002947289,0.8471499021957737,0.6707415630928375,0.6866946437693655,0.931614844658323,0.48987755150777024,0.10048305124818765,0.9354710200313902,0.8671190081769427,0.4319319319319319,0.7750764553128309,0.5541423776717894,0.7111442150812227,0.7113075692514943,0.895755669462566,0.31481481481481477,0.7232390285021864,0.9999999000000003,0.9557575918532354,0.028182132716479714,0.7390086715929413,0.2569488407326246
1.0,0.9959055193237613,0.8752614000138752,0.9192635258209029,0.586539280301095,0.07611611611611614,0.4300494042429526,0.5703701616110375,0.9318196013923999,0.402045288531775,0.5864737977414034,0.48578265765765766,0.3438438438438438,0.6201201201201201,0.758866848068726,0.6343223957902858,0.1965323788490341,0.401554314262915,0.4984197680826894,0.6065380448942093,0.020085817631829907,0.8431771429873897,0.7950516113781421,0.9274018544091536,0.7532532532532532,0.6102649138702269,0.8558282420351386,0.8274353380736359,0.847270263756164,0.06020665016480922,0.5298316797290102,0.15280435302559198,0.8834887730003823,0.8352284631354399,0.11620230681988401,0.48583537545429795,0.11231521376448912,0.9277209729471035,0.7148344551699767,0.5621302365488412,0.6423972992600444,0.751481916699308,0.8634090660816719,0.27674935209181784,0.5141957942473573,0.5542779621726991,0.727225380361912,0.2932172679008121,0.49199199199199195,0.9636904761904762,0.5063794759226231,0.17238420686696548,0.6225670675721129,0.5102031165023291,0.7430036534729676,0.2890069556736224,0.6103216618680536,0.5338891289157719,0.47021698701285264,0.35386018930322766,0.4417546380736565,0.1966533777452552,0.27287464455606053,0.3007888582725894,0.9639420642155374,0.93984050275441,0.6948311948311948
1.0,0.25314046440807,0.5299203586056175,0.16428667473443592,0.6546254992856935,0.7348489429026343,0.7032755298651251,0.8308991187526962,0.8518238993710692,0.6506207962348313,0.8958809039454201,0.9237906753086575,0.27688886225471593,0.9318842857503207,0.5344802038880986,0.7492492492492493,0.6626616464179915,0.16089709341243105,0.9359142809656601,0.7668925206613649,0.6706779418643825,0.2647450944394175,0.02842042042042025,0.9076603485205634,0.012025545826246875,0.6907003466488997,0.7107560235132251,0.7532532532532523,0.2408068445804295,0.028096966467116822,0.317216989198766,0.5944320609269063,0.15232663856517067,0.36786786786786785,0.10813738982753064,0.2772606335551704,0.9798865554847228,0.3558558558558559,0.5336777699890092,0.17301615340831034,0.07212321810861957,0.6666666666666666,0.8954635698821745,0.586292936594921,0.28911988911988906,0.1370163266714991,0.17282575417065657,0.9236038518589449,0.7748732937068296,9.999999977795539e-08,0.25724502637685914,0.1528518485040224,0.6101621621621621,0.9879470903798687,0.2331370653317707,0.6946992834353672,0.21659957830170595,0.7749692138181347,0.032055210058104404,0.46796796796796797,0.6826896250389966,0.8837181151591632,0.2088127616582901,0.30526195066412687,0.5504759257972626,0.22862537711725647,0.6064945542557483
1.0,0.2892569175643514,0.6264113575941533,0.22872222872222875,0.698909435751541,0.9999999000000003,0.5416643058152492,0.1241949173508109,0.37764955967203157,0.9679226609919679,0.29721955896452545,0.17637683241327887,0.42546631889438286,0.14459808645855157,0.2930379358950787,0.14450417720172487,0.012157050161800758,0.33734384502706016,0.03627450980392156,0.41401102595132444,0.4978258258258258,0.06086823367276626,0.5180981738358788,0.38969506419170846,0.7391788340064203,0.7469545016714827,0.08429448556837091,0.06045868877727285,0.9597086717802717,0.00802452280809867,0.18898559576525675,0.5745459033130267,0.959955086537365,0.7756038246835792,0.3775167572635927,0.19255619255619255,0.1247014456316782,0.9158090293683514,0.3493568021255318,0.27310490919053615,0.8873828783738693,0.2692346525199551,0.9879751528724366,0.17666124274053788,0.46166228924849617,0.08475496773369114,0.7430451805735767,0.14427711844686017,0.9759506341784823,0.7752277417081886,0.6481481481481481,0.5903118451032769,0.8875410063528875,0.5903875405654765,0.12840190617968397,0.9799652568297663,0.4319319319319319,0.40980729683658557,0.5663261514789899,0.7711628766242701,0.8071798807520008,0.2972536348949919,0.7508452272497216,0.3092934274071339,0.9038443331748326,0.15276880976539675,0.5060656251847443
1.0,0.8713289560747188,0.26854426442903806,0.4457831325301204,0.41760181233865445,0.0967812732518615,0.8394339039500329,0.0565405252861158,0.524024024024024,0.5500879365421198,0.37347593495134485,0.738838561553243,0.20501152315105806,0.012013304738229405,0.2811876624826265,0.5622195506874255,0.5822537338782826,0.9029936234237309,0.3353353353353353,0.9358888069040104,0.5059353219124973,0.9552818124246696,0.9519229607725183,0.5296172738033202,0.5664104853294043,0.06424454074164311,0.5743657920080014,0.365527964512736,0.742750502440425,0.6543816543816542,0.8914717826634926,0.11689151588984646,0.590282174065958,0.0642292485867905,0.44193284193284194,0.05615608224517896,0.6025569729273432,0.7348646356279944,0.20441429083404403,0.9919909523959893,0.43392626762429826,0.07645859858249239,0.835281227173119,0.2687245068197449,0.09214406279869035,0.16478411946689892,0.8110880110880112,0.06842524683604144,0.5261907274686827,0.5303060316252929,0.08089357940695899,0.37362873077158787,0.15272048996702142,0.5378848235991093,0.807384942698474,0.4744070859077872,0.6184440254207696,0.45995995995996,0.9595381781447696,0.056476644711938834,0.5578510447620395,0.1287910426983275,0.8876753754597057,0.13295309698187396,0.3333333333333334,0.5218854213329351,0.3413448597982869
1.0,0.8998880565373704,0.4497812097812098,0.7147431642168485,0.8390159707032135,0.9036614596247624,0.7752661752661753,0.7307675703305375,0.5144019759404375,0.14867833068242067,0.32532412111359477,0.509592376948915,0.16043161805873662,0.4374569034254898,0.31329237186977776,0.8195911647688298,0.759397515730447,0.2732452775958059,0.7273924170475897,0.22672672672672672,0.08809485368625154,0.08075302192949249,0.6182148535089711,0.9239018124585305,0.4542862989772657,0.9959912003987379,0.4863022531734188,0.6345914118239928,0.9354370842840444,0.42549670413447505,0.8072618072618072,0.429589133292837,0.5462927716448843,0.2772084968403987,0.14471032955321309,0.2051399668507612,0.8436520263053056,0.5943008225616921,0.12495161828495162,0.1241804417847975,0.8348887348887348,0.2526472192442965,0.13686577310367076,0.2130679066162937,0.4096124594345235,0.6506148133487433,0.7148594377510041,0.5658828227134238,0.8878313227455509,0.3012669321682197,0.7068553176718607,0.7751416574945986,0.8592530543305383,0.9313241813241813,0.4061408347122633,0.4279279279279279,0.08018142394580499,0.353372240164693,0.09242400985520251,0.2651917576323624,0.9236947791164659,0.3132722886821247,0.18460701288984116,0.674810041358084,0.41756238997618306,0.5782803792282466,0.899738967263083
